employee_id,department_id,first_name,last_name,start_date,end_date,notes,created,updated
E6400799,16,Olivia,Garcia,2043-12-08,,"[{""timestamp"": ""2044-12-05 00:00:00"", ""note"": ""Updated contact information.""}]",2043-12-03 00:00:00,2044-05-26 00:00:00
E6528336,16,Max,Anderson,2041-11-25,,"[{""timestamp"": ""2042-11-17 00:00:00"", ""note"": ""Employee record created.""}]",2041-11-18 00:00:00,2042-08-07 00:00:00
E5626022,16,Emily,Wilson,2044-06-14,,"[{""timestamp"": ""2045-02-09 00:00:00"", ""note"": ""Employee record created.""}]",2044-06-02 00:00:00,2045-03-14 00:00:00
E7121778,16,Liam,Martin,2040-09-02,,"[{""timestamp"": ""2041-02-07 00:00:00"", ""note"": ""Updated contact information.""}]",2040-08-31 00:00:00,2040-11-15 00:00:00
E9721448,16,Ava,Harris,2042-03-19,,"[{""timestamp"": ""2042-03-29 00:00:00"", ""note"": ""Added new training completion record.""}]",2042-03-16 00:00:00,2042-09-29 00:00:00
E9288452,16,Olivia,Taylor,2053-02-28,,"[{""timestamp"": ""2053-09-23 00:00:00"", ""note"": ""Added new training completion record.""}]",2053-02-14 00:00:00,2053-05-06 00:00:00
E9365896,16,Noah,Martinez,2048-09-03,,"[{""timestamp"": ""2049-07-07 00:00:00"", ""note"": ""Updated contact information.""}]",2048-08-20 00:00:00,2048-10-22 00:00:00
E0536355,16,Ethan,Hernandez,2051-07-10,,"[{""timestamp"": ""2052-06-29 00:00:00"", ""note"": ""Annual performance review added.""}]",2051-06-17 00:00:00,2051-11-13 00:00:00
E7112857,16,Emily,Garcia,2049-12-15,,"[{""timestamp"": ""2050-05-01 00:00:00"", ""note"": ""Added new training completion record.""}]",2049-11-23 00:00:00,2050-02-26 00:00:00
E3648007,16,Logan,Lopez,2046-03-02,,"[{""timestamp"": ""2046-03-13 00:00:00"", ""note"": ""Added new training completion record.""}]",2046-02-21 00:00:00,2047-02-16 00:00:00
E8345252,16,Sophia,Clark,2047-06-18,,"[{""timestamp"": ""2047-12-01 00:00:00"", ""note"": ""Annual performance review added.""}]",2047-05-26 00:00:00,2047-12-19 00:00:00
E9797360,16,Lucas,Baker,2046-09-11,,"[{""timestamp"": ""2047-04-05 00:00:00"", ""note"": ""Updated department assignment.""}]",2046-08-21 00:00:00,2047-01-15 00:00:00
E3481108,16,Ava,Wright,2049-03-27,,"[{""timestamp"": ""2049-09-08 00:00:00"", ""note"": ""Annual performance review added.""}]",2049-03-08 00:00:00,2049-12-28 00:00:00
E1853244,16,Caleb,Thomas,2048-10-05,,"[{""timestamp"": ""2049-05-25 00:00:00"", ""note"": ""Employee record created.""}]",2048-09-18 00:00:00,2049-08-02 00:00:00
E1232595,16,Ella,Wilson,2047-02-10,,"[{""timestamp"": ""2047-11-13 00:00:00"", ""note"": ""Updated department assignment.""}]",2047-01-28 00:00:00,2047-11-19 00:00:00
E0402959,16,Oliver,Anderson,2050-06-03,,"[{""timestamp"": ""2051-05-15 00:00:00"", ""note"": ""Annual performance review added.""}]",2050-05-15 00:00:00,2051-01-29 00:00:00
E2547200,16,Luna,Garcia,2048-08-27,,"[{""timestamp"": ""2049-06-25 00:00:00"", ""note"": ""Employee record created.""}]",2048-08-09 00:00:00,2049-06-05 00:00:00
E5869533,16,Max,Taylor,2049-11-02,,"[{""timestamp"": ""2050-06-11 00:00:00"", ""note"": ""Added new training completion record.""}]",2049-10-23 00:00:00,2050-02-07 00:00:00
E5872043,16,Stella,Martin,2050-02-17,,"[{""timestamp"": ""2051-01-02 00:00:00"", ""note"": ""Annual performance review added.""}]",2050-02-11 00:00:00,2050-09-08 00:00:00
E2188781,16,Henry,Turner,2049-05-07,,"[{""timestamp"": ""2050-03-15 00:00:00"", ""note"": ""Annual performance review added.""}]",2049-05-02 00:00:00,2050-03-31 00:00:00
E6712922,16,Sophia,Wilson,2048-11-12,,"[{""timestamp"": ""2049-07-21 00:00:00"", ""note"": ""Added new training completion record.""}]",2048-10-16 00:00:00,2049-04-04 00:00:00
E4780616,16,Ethan,Robinson,2050-09-08,,"[{""timestamp"": ""2051-08-10 00:00:00"", ""note"": ""Updated department assignment.""}]",2050-08-29 00:00:00,2051-03-25 00:00:00
E1714945,16,Isabella,Clark,2048-06-17,,"[{""timestamp"": ""2049-04-25 00:00:00"", ""note"": ""Employee record created.""}]",2048-05-19 00:00:00,2049-02-19 00:00:00
E4495750,16,Daniel,Harris,2049-08-23,,"[{""timestamp"": ""2050-03-22 00:00:00"", ""note"": ""Updated contact information.""}]",2049-08-10 00:00:00,2050-08-21 00:00:00
E6840022,16,Emily,Lewis,2049-03-14,,"[{""timestamp"": ""2049-10-01 00:00:00"", ""note"": ""Updated contact information.""}]",2049-03-09 00:00:00,2049-08-07 00:00:00
E1145350,16,Oliver,Anderson,2050-05-17,,"[{""timestamp"": ""2051-01-16 00:00:00"", ""note"": ""Added new training completion record.""}]",2050-04-28 00:00:00,2050-05-20 00:00:00
E1021603,16,Sophie,Garcia,2050-07-12,,"[{""timestamp"": ""2050-12-13 00:00:00"", ""note"": ""Added new training completion record.""}]",2050-06-27 00:00:00,2050-12-23 00:00:00
E3701820,16,William,Thompson,2049-09-30,,"[{""timestamp"": ""2050-06-09 00:00:00"", ""note"": ""Added new training completion record.""}]",2049-09-07 00:00:00,2050-08-23 00:00:00
E1617904,16,Amelia,Martinez,2050-11-28,,"[{""timestamp"": ""2051-05-21 00:00:00"", ""note"": ""Annual performance review added.""}]",2050-11-18 00:00:00,2050-12-06 00:00:00
E9619654,16,Henry,Walker,2050-06-04,,"[{""timestamp"": ""2051-01-18 00:00:00"", ""note"": ""Employee record created.""}]",2050-05-31 00:00:00,2051-05-19 00:00:00
E8103573,16,Emily,Wright,2051-02-19,,"[{""timestamp"": ""2051-04-10 00:00:00"", ""note"": ""Employee record created.""}]",2051-01-28 00:00:00,2051-12-01 00:00:00
E6373760,16,Daniel,Harris,2050-03-08,,"[{""timestamp"": ""2050-08-07 00:00:00"", ""note"": ""Employee record created.""}]",2050-02-11 00:00:00,2050-11-24 00:00:00
E7325297,16,Scarlett,Lee,2049-12-14,,"[{""timestamp"": ""2050-08-21 00:00:00"", ""note"": ""Updated department assignment.""}]",2049-11-22 00:00:00,2050-04-09 00:00:00
E5850862,16,James,Green,2051-05-23,,"[{""timestamp"": ""2051-07-01 00:00:00"", ""note"": ""Updated contact information.""}]",2051-05-08 00:00:00,2051-10-27 00:00:00
E1236448,16,Lily,Young,2050-09-17,,"[{""timestamp"": ""2050-12-23 00:00:00"", ""note"": ""Updated department assignment.""}]",2050-08-21 00:00:00,2051-02-14 00:00:00
E1087609,16,Jacob,Turner,2050-12-01,,"[{""timestamp"": ""2051-05-15 00:00:00"", ""note"": ""Updated contact information.""}]",2050-11-10 00:00:00,2051-02-13 00:00:00
E8071541,16,Mia,Lewis,2051-08-08,,"[{""timestamp"": ""2052-06-27 00:00:00"", ""note"": ""Updated department assignment.""}]",2051-08-07 00:00:00,2052-05-15 00:00:00
E4106391,16,Benjamin,King,2050-11-04,,"[{""timestamp"": ""2051-02-28 00:00:00"", ""note"": ""Added new training completion record.""}]",2050-10-27 00:00:00,2051-08-05 00:00:00
E3634378,16,Emma,Scott,2051-02-26,,"[{""timestamp"": ""2051-03-16 00:00:00"", ""note"": ""Updated department assignment.""}]",2051-02-12 00:00:00,2051-11-04 00:00:00
E0752562,16,Alexander,Baker,2051-06-16,,"[{""timestamp"": ""2051-10-23 00:00:00"", ""note"": ""Employee record created.""}]",2051-05-18 00:00:00,2052-03-05 00:00:00
E6434487,16,Grace,Ward,2051-01-02,,"[{""timestamp"": ""2051-04-12 00:00:00"", ""note"": ""Updated contact information.""}]",2050-12-12 00:00:00,2051-02-19 00:00:00
E7849311,16,Jack,Taylor,2050-10-09,,"[{""timestamp"": ""2050-12-10 00:00:00"", ""note"": ""Updated department assignment.""}]",2050-09-25 00:00:00,2051-09-16 00:00:00
E6875344,16,Ella,Clark,2051-03-14,,"[{""timestamp"": ""2052-01-04 00:00:00"", ""note"": ""Employee record created.""}]",2051-03-10 00:00:00,2051-06-18 00:00:00
E4548647,16,Samuel,Parker,2051-07-26,,"[{""timestamp"": ""2051-11-09 00:00:00"", ""note"": ""Added new training completion record.""}]",2051-07-21 00:00:00,2052-05-17 00:00:00
E7910907,15,Michael,Anderson,2038-04-15,,"[{""timestamp"": ""2038-05-07 00:00:00"", ""note"": ""Employee record created.""}]",2038-03-19 00:00:00,2038-05-27 00:00:00
E0356214,15,Emily,Bennett,2038-08-10,,"[{""timestamp"": ""2039-04-09 00:00:00"", ""note"": ""Updated department assignment.""}]",2038-08-01 00:00:00,2038-11-13 00:00:00
E0692717,15,Daniel,Parker,2038-11-22,,"[{""timestamp"": ""2039-11-03 00:00:00"", ""note"": ""Updated contact information.""}]",2038-11-19 00:00:00,2039-07-30 00:00:00
E6428947,15,Olivia,Mitchell,2038-06-01,,"[{""timestamp"": ""2038-08-22 00:00:00"", ""note"": ""Added new training completion record.""}]",2038-05-22 00:00:00,2038-10-14 00:00:00
E7843495,15,Nathan,Turner,2038-03-12,,"[{""timestamp"": ""2039-02-16 00:00:00"", ""note"": ""Employee record created.""}]",2038-02-20 00:00:00,2038-11-17 00:00:00
E2362099,15,Sophia,Wright,2038-10-05,,"[{""timestamp"": ""2039-06-10 00:00:00"", ""note"": ""Annual performance review added.""}]",2038-09-18 00:00:00,2038-11-20 00:00:00
E8483883,15,Jacob,Wilson,2038-05-18,,"[{""timestamp"": ""2038-10-10 00:00:00"", ""note"": ""Added new training completion record.""}]",2038-05-15 00:00:00,2039-05-12 00:00:00
E5502287,15,Ava,Anderson,2038-07-14,,"[{""timestamp"": ""2039-02-18 00:00:00"", ""note"": ""Added new training completion record.""}]",2038-07-08 00:00:00,2038-09-03 00:00:00
E8961035,15,Matthew,Harris,2038-09-29,,"[{""timestamp"": ""2039-03-22 00:00:00"", ""note"": ""Added new training completion record.""}]",2038-09-17 00:00:00,2038-09-30 00:00:00
E4514470,15,Chloe,Morgan,2038-12-24,,"[{""timestamp"": ""2039-11-16 00:00:00"", ""note"": ""Employee record created.""}]",2038-12-19 00:00:00,2039-10-16 00:00:00
E1783092,15,Andrew,Robinson,2038-08-17,,"[{""timestamp"": ""2039-05-01 00:00:00"", ""note"": ""Employee record created.""}]",2038-08-15 00:00:00,2038-09-10 00:00:00
E3357916,15,Ella,Turner,2038-03-21,,"[{""timestamp"": ""2039-03-14 00:00:00"", ""note"": ""Updated contact information.""}]",2038-03-07 00:00:00,2038-03-29 00:00:00
E9537978,15,David,Thompson,2038-10-26,,"[{""timestamp"": ""2039-07-13 00:00:00"", ""note"": ""Updated department assignment.""}]",2038-10-09 00:00:00,2039-06-11 00:00:00
E3487347,15,Lily,King,2038-05-10,,"[{""timestamp"": ""2039-04-30 00:00:00"", ""note"": ""Employee record created.""}]",2038-04-17 00:00:00,2038-08-09 00:00:00
E5085375,15,James,Lee,2038-07-03,,"[{""timestamp"": ""2039-04-26 00:00:00"", ""note"": ""Updated contact information.""}]",2038-06-14 00:00:00,2038-09-25 00:00:00
E6793306,15,Grace,Evans,2038-09-28,,"[{""timestamp"": ""2039-01-21 00:00:00"", ""note"": ""Updated department assignment.""}]",2038-09-25 00:00:00,2039-05-29 00:00:00
E0477498,15,Jack,Wright,2038-12-22,,"[{""timestamp"": ""2039-04-10 00:00:00"", ""note"": ""Updated contact information.""}]",2038-11-27 00:00:00,2039-11-25 00:00:00
E9901102,15,Emma,Harris,2038-08-17,,"[{""timestamp"": ""2038-11-15 00:00:00"", ""note"": ""Added new training completion record.""}]",2038-08-01 00:00:00,2039-06-11 00:00:00
E8541698,15,William,Morgan,2038-10-15,,"[{""timestamp"": ""2039-09-19 00:00:00"", ""note"": ""Employee record created.""}]",2038-10-08 00:00:00,2039-04-09 00:00:00
E7870753,15,Avery,Turner,2038-06-06,,"[{""timestamp"": ""2038-08-21 00:00:00"", ""note"": ""Updated department assignment.""}]",2038-05-19 00:00:00,2039-02-22 00:00:00
